year,county,candidate,party,candidatevotes
2012,Rolette,Barack Obama,democrat,3353.0
2012,Rolette,Mitt Romney,republican,1092.0
2012,Sargent,Barack Obama,democrat,1075.0
2012,Sargent,Mitt Romney,republican,879.0
2012,Sheridan,Barack Obama,democrat,163.0
2012,Sheridan,Mitt Romney,republican,642.0
2012,Sioux,Barack Obama,democrat,900.0
2012,Sioux,Mitt Romney,republican,225.0
2012,Slope,Barack Obama,democrat,83.0
2012,Slope,Mitt Romney,republican,341.0
2012,Stark,Barack Obama,democrat,2812.0
2012,Stark,Mitt Romney,republican,8521.0
2012,Steele,Barack Obama,democrat,518.0
2012,Steele,Mitt Romney,republican,498.0
2012,Stutsman,Barack Obama,democrat,3585.0
2012,Stutsman,Mitt Romney,republican,5685.0
2012,Towner,Barack Obama,democrat,516.0
2012,Towner,Mitt Romney,republican,623.0
2012,Traill,Barack Obama,democrat,1811.0
2012,Traill,Mitt Romney,republican,1996.0
2012,Walsh,Barack Obama,democrat,2124.0
2012,Walsh,Mitt Romney,republican,2813.0
2012,Ward,Barack Obama,democrat,8441.0
2012,Ward,Mitt Romney,republican,16230.0
2012,Wells,Barack Obama,democrat,673.0
2012,Wells,Mitt Romney,republican,1654.0
2012,Williams,Barack Obama,democrat,2322.0
2012,Williams,Mitt Romney,republican,7184.0
2012,Adams,Barack Obama,democrat,3976.0
2012,Adams,Mitt Romney,republican,6865.0
2012,Allen,Barack Obama,democrat,17913.0
2012,Allen,Mitt Romney,republican,29502.0
2012,Ashland,Barack Obama,democrat,8281.0
2012,Ashland,Mitt Romney,republican,15519.0
2012,Ashtabula,Barack Obama,democrat,23803.0
2012,Ashtabula,Mitt Romney,republican,18298.0
2012,Athens,Barack Obama,democrat,18307.0
2012,Athens,Mitt Romney,republican,8543.0
2012,Auglaize,Barack Obama,democrat,5831.0
2012,Auglaize,Mitt Romney,republican,17169.0
2012,Belmont,Barack Obama,democrat,14156.0
2012,Belmont,Mitt Romney,republican,16758.0
2012,Brown,Barack Obama,democrat,7107.0
2012,Brown,Mitt Romney,republican,11916.0
2012,Butler,Barack Obama,democrat,62388.0
2012,Butler,Mitt Romney,republican,105176.0
2012,Carroll,Barack Obama,democrat,5543.0
2012,Carroll,Mitt Romney,republican,7315.0
2012,Champaign,Barack Obama,democrat,7044.0
2012,Champaign,Mitt Romney,republican,11045.0
2012,Clark,Barack Obama,democrat,31298.0
2012,Clark,Mitt Romney,republican,31816.0
2012,Clermont,Barack Obama,democrat,30458.0
2012,Clermont,Mitt Romney,republican,64208.0
2012,Clinton,Barack Obama,democrat,5791.0
2012,Clinton,Mitt Romney,republican,12009.0
2012,Columbiana,Barack Obama,democrat,19821.0
2012,Columbiana,Mitt Romney,republican,25251.0
2012,Coshocton,Barack Obama,democrat,6940.0
2012,Coshocton,Mitt Romney,republican,8390.0
2012,Crawford,Barack Obama,democrat,7507.0
2012,Crawford,Mitt Romney,republican,11852.0
2012,Cuyahoga,Barack Obama,democrat,447232.0
2012,Cuyahoga,Mitt Romney,republican,190651.0
2012,Darke,Barack Obama,democrat,6826.0
2012,Darke,Mitt Romney,republican,18108.0
2012,Defiance,Barack Obama,democrat,7732.0
2012,Defiance,Mitt Romney,republican,10176.0
2012,Delaware,Barack Obama,democrat,37292.0
2012,Delaware,Mitt Romney,republican,60194.0
2012,Erie,Barack Obama,democrat,21793.0
2012,Erie,Mitt Romney,republican,16952.0
2012,Fairfield,Barack Obama,democrat,29890.0
2012,Fairfield,Mitt Romney,republican,41034.0
2012,Fayette,Barack Obama,democrat,4249.0
2012,Fayette,Mitt Romney,republican,6620.0
2012,Franklin,Barack Obama,democrat,346336.0
2012,Franklin,Mitt Romney,republican,215987.0
2012,Fulton,Barack Obama,democrat,9073.0
2012,Fulton,Mitt Romney,republican,11738.0
2012,Gallia,Barack Obama,democrat,4557.0
2012,Gallia,Mitt Romney,republican,7750.0
2012,Geauga,Barack Obama,democrat,19659.0
2012,Geauga,Mitt Romney,republican,30589.0
2012,Greene,Barack Obama,democrat,32256.0
2012,Greene,Mitt Romney,republican,49819.0
2012,Guernsey,Barack Obama,democrat,7450.0
2012,Guernsey,Mitt Romney,republican,8993.0
2012,Hamilton,Barack Obama,democrat,219927.0
2012,Hamilton,Mitt Romney,republican,193326.0
2012,Hancock,Barack Obama,democrat,12564.0
2012,Hancock,Mitt Romney,republican,22443.0
2012,Hardin,Barack Obama,democrat,4619.0
2012,Hardin,Mitt Romney,republican,7489.0
2012,Harrison,Barack Obama,democrat,2950.0
2012,Harrison,Mitt Romney,republican,4019.0
2012,Henry,Barack Obama,democrat,5658.0
2012,Henry,Mitt Romney,republican,8257.0
2012,Highland,Barack Obama,democrat,6049.0
2012,Highland,Mitt Romney,republican,11410.0
2012,Hocking,Barack Obama,democrat,6157.0
2012,Hocking,Mitt Romney,republican,6285.0
2012,Holmes,Barack Obama,democrat,2608.0
2012,Holmes,Mitt Romney,republican,8702.0
2012,Huron,Barack Obama,democrat,11006.0
2012,Huron,Mitt Romney,republican,13060.0
2012,Jackson,Barack Obama,democrat,5166.0
2012,Jackson,Mitt Romney,republican,7904.0
2012,Jefferson,Barack Obama,democrat,15385.0
2012,Jefferson,Mitt Romney,republican,17034.0
2012,Knox,Barack Obama,democrat,10470.0
2012,Knox,Mitt Romney,republican,17266.0
2012,Lake,Barack Obama,democrat,57680.0
2012,Lake,Mitt Romney,republican,58744.0
2012,Lawrence,Barack Obama,democrat,10744.0
2012,Lawrence,Mitt Romney,republican,14651.0
2012,Licking,Barack Obama,democrat,34201.0
2012,Licking,Mitt Romney,republican,45503.0
2012,Logan,Barack Obama,democrat,7062.0
2012,Logan,Mitt Romney,republican,13633.0
2012,Lorain,Barack Obama,democrat,81464.0
2012,Lorain,Mitt Romney,republican,59405.0
2012,Lucas,Barack Obama,democrat,136616.0
2012,Lucas,Mitt Romney,republican,69940.0
2012,Madison,Barack Obama,democrat,6845.0
2012,Madison,Mitt Romney,republican,10342.0
2012,Mahoning,Barack Obama,democrat,77059.0
2012,Mahoning,Mitt Romney,republican,42641.0
2012,Marion,Barack Obama,democrat,12504.0
2012,Marion,Mitt Romney,republican,14265.0
2012,Medina,Barack Obama,democrat,38785.0
2012,Medina,Mitt Romney,republican,50418.0
2012,Meigs,Barack Obama,democrat,4027.0
2012,Meigs,Mitt Romney,republican,5895.0
2012,Mercer,Barack Obama,democrat,4745.0
2012,Mercer,Mitt Romney,republican,16561.0
2012,Miami,Barack Obama,democrat,16383.0
2012,Miami,Mitt Romney,republican,34606.0
2012,Monroe,Barack Obama,democrat,3035.0
2012,Monroe,Mitt Romney,republican,3548.0
2012,Montgomery,Barack Obama,democrat,137139.0
2012,Montgomery,Mitt Romney,republican,124841.0
2012,Morgan,Barack Obama,democrat,2814.0
2012,Morgan,Mitt Romney,republican,3179.0
2012,Morrow,Barack Obama,democrat,5933.0
2012,Morrow,Mitt Romney,republican,9865.0
2012,Muskingum,Barack Obama,democrat,17001.0
2012,Muskingum,Mitt Romney,republican,19264.0
2012,Noble,Barack Obama,democrat,2131.0
2012,Noble,Mitt Romney,republican,3563.0
2012,Ottawa,Barack Obama,democrat,11503.0
2012,Ottawa,Mitt Romney,republican,10538.0
2012,Paulding,Barack Obama,democrat,3538.0
2012,Paulding,Mitt Romney,republican,5354.0
2012,Perry,Barack Obama,democrat,7033.0
2012,Perry,Mitt Romney,republican,7627.0
2012,Pickaway,Barack Obama,democrat,9684.0
2012,Pickaway,Mitt Romney,republican,14037.0
2012,Pike,Barack Obama,democrat,5684.0
2012,Pike,Mitt Romney,republican,5685.0
2012,Portage,Barack Obama,democrat,39453.0
2012,Portage,Mitt Romney,republican,35242.0
2012,Preble,Barack Obama,democrat,6211.0
2012,Preble,Mitt Romney,republican,13535.0
2012,Putnam,Barack Obama,democrat,4318.0
2012,Putnam,Mitt Romney,republican,13721.0
2012,Richland,Barack Obama,democrat,22687.0
2012,Richland,Mitt Romney,republican,33867.0
2012,Ross,Barack Obama,democrat,14569.0
2012,Ross,Mitt Romney,republican,15008.0
2012,Sandusky,Barack Obama,democrat,14541.0
2012,Sandusky,Mitt Romney,republican,13755.0
2012,Scioto,Barack Obama,democrat,15077.0
2012,Scioto,Mitt Romney,republican,15492.0
2012,Seneca,Barack Obama,democrat,11353.0
2012,Seneca,Mitt Romney,republican,13243.0
2012,Shelby,Barack Obama,democrat,6343.0
2012,Shelby,Mitt Romney,republican,17142.0
2012,Stark,Barack Obama,democrat,89432.0
2012,Stark,Mitt Romney,republican,88581.0
2012,Summit,Barack Obama,democrat,153037.0
2012,Summit,Mitt Romney,republican,111000.0
2012,Trumbull,Barack Obama,democrat,61672.0
2012,Trumbull,Mitt Romney,republican,38279.0
2012,Tuscarawas,Barack Obama,democrat,18407.0
2012,Tuscarawas,Mitt Romney,republican,22242.0
2012,Union,Barack Obama,democrat,8805.0
2012,Union,Mitt Romney,republican,16289.0
2012,Van Wert,Barack Obama,democrat,4029.0
2012,Van Wert,Mitt Romney,republican,9585.0
2012,Vinton,Barack Obama,democrat,2436.0
2012,Vinton,Mitt Romney,republican,2856.0
2012,Warren,Barack Obama,democrat,32909.0
2012,Warren,Mitt Romney,republican,76561.0
2012,Washington,Barack Obama,democrat,11651.0
2012,Washington,Mitt Romney,republican,17284.0
2012,Wayne,Barack Obama,democrat,19808.0
2012,Wayne,Mitt Romney,republican,30251.0
2012,Williams,Barack Obama,democrat,7266.0
2012,Williams,Mitt Romney,republican,10047.0
2012,Wood,Barack Obama,democrat,32802.0
2012,Wood,Mitt Romney,republican,29704.0
2012,Wyandot,Barack Obama,democrat,4137.0
2012,Wyandot,Mitt Romney,republican,6180.0
2012,Adair,Barack Obama,democrat,2127.0
2012,Adair,Mitt Romney,republican,4381.0
2012,Alfalfa,Barack Obama,democrat,322.0
2012,Alfalfa,Mitt Romney,republican,1761.0
2012,Atoka,Barack Obama,democrat,1243.0
2012,Atoka,Mitt Romney,republican,3538.0
2012,Beaver,Barack Obama,democrat,244.0
2012,Beaver,Mitt Romney,republican,2062.0
2012,Beckham,Barack Obama,democrat,1417.0
2012,Beckham,Mitt Romney,republican,5508.0
2012,Blaine,Barack Obama,democrat,992.0
2012,Blaine,Mitt Romney,republican,2824.0
2012,Bryan,Barack Obama,democrat,3681.0
2012,Bryan,Mitt Romney,republican,9520.0
2012,Caddo,Barack Obama,democrat,3164.0
2012,Caddo,Mitt Romney,republican,5687.0
2012,Canadian,Barack Obama,democrat,10537.0
2012,Canadian,Mitt Romney,republican,35625.0
2012,Carter,Barack Obama,democrat,4908.0
2012,Carter,Mitt Romney,republican,12214.0
2012,Cherokee,Barack Obama,democrat,6144.0
2012,Cherokee,Mitt Romney,republican,8162.0
2012,Choctaw,Barack Obama,democrat,1494.0
2012,Choctaw,Mitt Romney,republican,3572.0
2012,Cimarron,Barack Obama,democrat,115.0
2012,Cimarron,Mitt Romney,republican,1082.0
2012,Cleveland,Barack Obama,democrat,34771.0
2012,Cleveland,Mitt Romney,republican,59116.0
2012,Coal,Barack Obama,democrat,649.0
2012,Coal,Mitt Romney,republican,1710.0
2012,Comanche,Barack Obama,democrat,12521.0
2012,Comanche,Mitt Romney,republican,17664.0
2012,Cotton,Barack Obama,democrat,657.0
2012,Cotton,Mitt Romney,republican,1796.0
2012,Craig,Barack Obama,democrat,1747.0
2012,Craig,Mitt Romney,republican,3559.0
2012,Creek,Barack Obama,democrat,7128.0
2012,Creek,Mitt Romney,republican,18986.0
2012,Custer,Barack Obama,democrat,2359.0
2012,Custer,Mitt Romney,republican,7446.0
2012,Delaware,Barack Obama,democrat,4196.0
2012,Delaware,Mitt Romney,republican,10080.0
2012,Dewey,Barack Obama,democrat,301.0
2012,Dewey,Mitt Romney,republican,1792.0
2012,Ellis,Barack Obama,democrat,226.0
2012,Ellis,Mitt Romney,republican,1575.0
2012,Garfield,Barack Obama,democrat,4733.0
2012,Garfield,Mitt Romney,republican,15177.0
2012,Garvin,Barack Obama,democrat,2559.0
2012,Garvin,Mitt Romney,republican,6925.0
2012,Grady,Barack Obama,democrat,4786.0
2012,Grady,Mitt Romney,republican,14833.0
2012,Grant,Barack Obama,democrat,393.0
2012,Grant,Mitt Romney,republican,1675.0
2012,Greer,Barack Obama,democrat,488.0
2012,Greer,Mitt Romney,republican,1344.0
2012,Harmon,Barack Obama,democrat,264.0
2012,Harmon,Mitt Romney,republican,659.0
2012,Harper,Barack Obama,democrat,173.0
2012,Harper,Mitt Romney,republican,1261.0
2012,Haskell,Barack Obama,democrat,1175.0
2012,Haskell,Mitt Romney,republican,3069.0
2012,Hughes,Barack Obama,democrat,1370.0
2012,Hughes,Mitt Romney,republican,2838.0
2012,Jackson,Barack Obama,democrat,1954.0
2012,Jackson,Mitt Romney,republican,5965.0
2012,Jefferson,Barack Obama,democrat,605.0
2012,Jefferson,Mitt Romney,republican,1634.0
2012,Johnston,Barack Obama,democrat,1137.0
2012,Johnston,Mitt Romney,republican,2649.0
2012,Kay,Barack Obama,democrat,4627.0
2012,Kay,Mitt Romney,republican,11499.0
2012,Kingfisher,Barack Obama,democrat,898.0
2012,Kingfisher,Mitt Romney,republican,4870.0
2012,Kiowa,Barack Obama,democrat,1106.0
2012,Kiowa,Mitt Romney,republican,2316.0
2012,Latimer,Barack Obama,democrat,1170.0
2012,Latimer,Mitt Romney,republican,2628.0
2012,Le Flore,Barack Obama,democrat,4662.0
2012,Le Flore,Mitt Romney,republican,11177.0
2012,Lincoln,Barack Obama,democrat,3273.0
2012,Lincoln,Mitt Romney,republican,9553.0
2012,Logan,Barack Obama,democrat,4724.0
2012,Logan,Mitt Romney,republican,12314.0
2012,Love,Barack Obama,democrat,1034.0
2012,Love,Mitt Romney,republican,2436.0
2012,McClain,Barack Obama,democrat,3194.0
2012,McClain,Mitt Romney,republican,11112.0
2012,McCurtain,Barack Obama,democrat,2440.0
2012,McCurtain,Mitt Romney,republican,7635.0
2012,McIntosh,Barack Obama,democrat,2779.0
2012,McIntosh,Mitt Romney,republican,4509.0
2012,Major,Barack Obama,democrat,446.0
2012,Major,Mitt Romney,republican,2700.0
2012,Marshall,Barack Obama,democrat,1396.0
2012,Marshall,Mitt Romney,republican,3744.0
2012,Mayes,Barack Obama,democrat,4823.0
2012,Mayes,Mitt Romney,republican,9637.0
2012,Murray,Barack Obama,democrat,1540.0
2012,Murray,Mitt Romney,republican,3606.0
2012,Muskogee,Barack Obama,democrat,9952.0
2012,Muskogee,Mitt Romney,republican,13404.0
2012,Noble,Barack Obama,democrat,1143.0
2012,Noble,Mitt Romney,republican,3488.0
2012,Nowata,Barack Obama,democrat,1244.0
2012,Nowata,Mitt Romney,republican,2832.0
2012,Okfuskee,Barack Obama,democrat,1256.0
2012,Okfuskee,Mitt Romney,republican,2335.0
2012,Oklahoma,Barack Obama,democrat,106982.0
2012,Oklahoma,Mitt Romney,republican,149728.0
2012,Okmulgee,Barack Obama,democrat,5432.0
2012,Okmulgee,Mitt Romney,republican,7731.0
2012,Osage,Barack Obama,democrat,6704.0
2012,Osage,Mitt Romney,republican,11242.0
2012,Ottawa,Barack Obama,democrat,3509.0
2012,Ottawa,Mitt Romney,republican,6466.0
2012,Pawnee,Barack Obama,democrat,1813.0
2012,Pawnee,Mitt Romney,republican,4232.0
2012,Payne,Barack Obama,democrat,9198.0
2012,Payne,Mitt Romney,republican,16481.0
2012,Pittsburg,Barack Obama,democrat,4831.0
2012,Pittsburg,Mitt Romney,republican,10841.0
2012,Pontotoc,Barack Obama,democrat,3947.0
2012,Pontotoc,Mitt Romney,republican,8945.0
2012,Pottawatomie,Barack Obama,democrat,7188.0
2012,Pottawatomie,Mitt Romney,republican,16250.0
2012,Pushmataha,Barack Obama,democrat,1043.0
2012,Pushmataha,Mitt Romney,republican,3087.0
2012,Roger Mills,Barack Obama,democrat,272.0
2012,Roger Mills,Mitt Romney,republican,1402.0
2012,Rogers,Barack Obama,democrat,9148.0
2012,Rogers,Mitt Romney,republican,27553.0
2012,Seminole,Barack Obama,democrat,2600.0
2012,Seminole,Mitt Romney,republican,4856.0
2012,Sequoyah,Barack Obama,democrat,4193.0
2012,Sequoyah,Mitt Romney,republican,9578.0
2012,Stephens,Barack Obama,democrat,3939.0
2012,Stephens,Mitt Romney,republican,12908.0
2012,Texas,Barack Obama,democrat,862.0
2012,Texas,Mitt Romney,republican,4930.0
2012,Tillman,Barack Obama,democrat,906.0
2012,Tillman,Mitt Romney,republican,1815.0
2012,Tulsa,Barack Obama,democrat,82744.0
2012,Tulsa,Mitt Romney,republican,145062.0
2012,Wagoner,Barack Obama,democrat,7791.0
2012,Wagoner,Mitt Romney,republican,20900.0
2012,Washington,Barack Obama,democrat,5532.0
2012,Washington,Mitt Romney,republican,15668.0
2012,Washita,Barack Obama,democrat,822.0
2012,Washita,Mitt Romney,republican,3494.0
2012,Woods,Barack Obama,democrat,671.0
2012,Woods,Mitt Romney,republican,2727.0
2012,Woodward,Barack Obama,democrat,1133.0
2012,Woodward,Mitt Romney,republican,5945.0
2012,Baker,Barack Obama,democrat,2369.0
2012,Baker,Mitt Romney,republican,5702.0
2012,Benton,Barack Obama,democrat,27776.0
2012,Benton,Mitt Romney,republican,14991.0
2012,Clackamas,Barack Obama,democrat,95493.0
2012,Clackamas,Mitt Romney,republican,88592.0
2012,Clatsop,Barack Obama,democrat,9861.0
2012,Clatsop,Mitt Romney,republican,7249.0
2012,Columbia,Barack Obama,democrat,12004.0
2012,Columbia,Mitt Romney,republican,10772.0
2012,Coos,Barack Obama,democrat,12845.0
2012,Coos,Mitt Romney,republican,14673.0
2012,Crook,Barack Obama,democrat,3104.0
2012,Crook,Mitt Romney,republican,6790.0
2012,Curry,Barack Obama,democrat,4625.0
2012,Curry,Mitt Romney,republican,6598.0
2012,Deschutes,Barack Obama,democrat,36961.0
2012,Deschutes,Mitt Romney,republican,42463.0
2012,Douglas,Barack Obama,democrat,17145.0
2012,Douglas,Mitt Romney,republican,30776.0
2012,Gilliam,Barack Obama,democrat,371.0
2012,Gilliam,Mitt Romney,republican,639.0
2012,Grant,Barack Obama,democrat,853.0
2012,Grant,Mitt Romney,republican,2926.0
2012,Harney,Barack Obama,democrat,832.0
2012,Harney,Mitt Romney,republican,2607.0
2012,Hood River,Barack Obama,democrat,6058.0
2012,Hood River,Mitt Romney,republican,3429.0
2012,Jackson,Barack Obama,democrat,44468.0
2012,Jackson,Mitt Romney,republican,49020.0
2012,Jefferson,Barack Obama,democrat,3301.0
2012,Jefferson,Mitt Romney,republican,4642.0
2012,Josephine,Barack Obama,democrat,14953.0
2012,Josephine,Mitt Romney,republican,23673.0
2012,Klamath,Barack Obama,democrat,8302.0
2012,Klamath,Mitt Romney,republican,18898.0
2012,Lake,Barack Obama,democrat,770.0
2012,Lake,Mitt Romney,republican,2808.0
2012,Lane,Barack Obama,democrat,102652.0
2012,Lane,Mitt Romney,republican,62509.0
2012,Lincoln,Barack Obama,democrat,13401.0
2012,Lincoln,Mitt Romney,republican,8686.0
2012,Linn,Barack Obama,democrat,20378.0
2012,Linn,Mitt Romney,republican,28944.0
2012,Malheur,Barack Obama,democrat,2759.0
2012,Malheur,Mitt Romney,republican,6851.0
2012,Marion,Barack Obama,democrat,56376.0
2012,Marion,Mitt Romney,republican,60190.0
2012,Morrow,Barack Obama,democrat,1202.0
2012,Morrow,Mitt Romney,republican,2532.0
2012,Multnomah,Barack Obama,democrat,274887.0
2012,Multnomah,Mitt Romney,republican,75302.0
2012,Polk,Barack Obama,democrat,16292.0
2012,Polk,Mitt Romney,republican,17819.0
2012,Sherman,Barack Obama,democrat,319.0
2012,Sherman,Mitt Romney,republican,678.0
2012,Tillamook,Barack Obama,democrat,6293.0
2012,Tillamook,Mitt Romney,republican,5684.0
2012,Umatilla,Barack Obama,democrat,8584.0
2012,Umatilla,Mitt Romney,republican,15499.0
2012,Union,Barack Obama,democrat,3973.0
2012,Union,Mitt Romney,republican,7636.0
2012,Wallowa,Barack Obama,democrat,1253.0
2012,Wallowa,Mitt Romney,republican,2804.0
2012,Wasco,Barack Obama,democrat,5211.0
2012,Wasco,Mitt Romney,republican,5229.0
2012,Washington,Barack Obama,democrat,135291.0
2012,Washington,Mitt Romney,republican,93974.0
2012,Wheeler,Barack Obama,democrat,266.0
2012,Wheeler,Mitt Romney,republican,545.0
2012,Yamhill,Barack Obama,democrat,19260.0
2012,Yamhill,Mitt Romney,republican,22045.0
2012,Adams,Barack Obama,democrat,15091.0
2012,Adams,Mitt Romney,republican,26767.0
2012,Allegheny,Barack Obama,democrat,352687.0
2012,Allegheny,Mitt Romney,republican,262039.0
2012,Armstrong,Barack Obama,democrat,9045.0
2012,Armstrong,Mitt Romney,republican,20142.0
2012,Beaver,Barack Obama,democrat,37055.0
2012,Beaver,Mitt Romney,republican,42344.0
2012,Bedford,Barack Obama,democrat,4788.0
2012,Bedford,Mitt Romney,republican,16702.0
2012,Berks,Barack Obama,democrat,83011.0
2012,Berks,Mitt Romney,republican,84702.0
2012,Blair,Barack Obama,democrat,16276.0
2012,Blair,Mitt Romney,republican,33319.0
2012,Bradford,Barack Obama,democrat,8624.0
2012,Bradford,Mitt Romney,republican,14410.0
2012,Bucks,Barack Obama,democrat,160521.0
2012,Bucks,Mitt Romney,republican,156579.0
2012,Butler,Barack Obama,democrat,28550.0
2012,Butler,Mitt Romney,republican,59761.0
2012,Cambria,Barack Obama,democrat,24249.0
2012,Cambria,Mitt Romney,republican,35163.0
2012,Cameron,Barack Obama,democrat,724.0
2012,Cameron,Mitt Romney,republican,1359.0
2012,Carbon,Barack Obama,democrat,11580.0
2012,Carbon,Mitt Romney,republican,13504.0
2012,Centre,Barack Obama,democrat,34176.0
2012,Centre,Mitt Romney,republican,34001.0
2012,Chester,Barack Obama,democrat,124311.0
2012,Chester,Mitt Romney,republican,124840.0
2012,Clarion,Barack Obama,democrat,5056.0
2012,Clarion,Mitt Romney,republican,10828.0
2012,Clearfield,Barack Obama,democrat,11121.0
2012,Clearfield,Mitt Romney,republican,20347.0
2012,Clinton,Barack Obama,democrat,5734.0
2012,Clinton,Mitt Romney,republican,7303.0
2012,Columbia,Barack Obama,democrat,10937.0
2012,Columbia,Mitt Romney,republican,14236.0
2012,Crawford,Barack Obama,democrat,13883.0
