tweet_id,date,candidate,party,user_name,user_location,text,sentiment,tokens,likes,latitude,longitude
1248684191627317253,2020-04-10 18:48:05,Biden,Democrat,Corona Tiras,Chicago,"“Listen, Fat.”
“My names Joe Biden.”
“I’m a democratic candidate for US Senate.” https://t.co/9XgfeBS23q",-0.7909995713879144,"['listen', 'fat', 'names', 'democratic', 'candidate', 'senate']",0,41.8373,-87.6862
1248659250576056320,2020-04-10 17:08:58,Biden,Democrat,Chef Micah Yaroch,Chicago,I really don’t like Joe Biden but I felt like this was genuine tbh. I didn’t know he lost a wife and two kids 🥺 sti… https://t.co/MgjfcfJwwI,-0.7164225013197847,"['felt', 'genuine', 'tbh', 'lost', 'wife', 'kids', 'sti']",4,41.8373,-87.6862
1248582287366729728,2020-04-10 12:03:09,Biden,Democrat,leonardpierce,Chicago,"@NewPatriotMan @ASegals Thanks due to Joe Biden, inventor of community centers in 1994, despite how everyone hates them he stood by his guns",0.5508456809200851,"['inventor', 'community', 'centers', '1994', 'hates', 'stood', 'guns']",4,41.8373,-87.6862
1248565687297155079,2020-04-10 10:57:11,Biden,Democrat,M Slivka,Chicago,Please read what Fred Guttenberg has to say about Joe Biden... https://t.co/PHqfb8pFP5,0.37846047628480006,"['read', 'fred', 'guttenberg']",0,41.8373,-87.6862
1248500414992887809,2020-04-10 06:37:49,Biden,Democrat,🕊️Robert Adams💎,Kankakee,@realDonaldTrump Mike Pence can answer any questions BETTER than you.  Him and Joe Biden would make for an interest… https://t.co/hk99BNtVaQ,0.06491419550816627,"['mike', 'pence', 'answer', 'questions']",0,41.102,-87.8643
1248460530446032897,2020-04-10 03:59:20,Biden,Democrat,ARLENE STERN,Evanston,@benwikler @kharyp THAT'S RIGHT! AAAAAAND REGISTER TO VOTE! AAAAAAND THAN VOTE FOR JOE BIDEN!!!! AND VOTE ONLY BLUE… https://t.co/ckETlUzVVz,-0.23342334101295054,"['aaaaaand', 'register', 'vote', 'aaaaaand', 'vote', 'vote', 'blue']",0,42.0463,-87.6942
1248456947340169218,2020-04-10 03:45:06,Biden,Democrat,kyle,Rockford,Those who will vote joe Biden because they dontwanna vote In Trump are fake supporters and deserve no love. They wi… https://t.co/9SR8AV9ZzQ,1.7116612165460037,"['vote', 'dontwanna', 'vote', 'fake', 'supporters', 'deserve', 'love']",0,42.2598,-89.0641
1248456509131902977,2020-04-10 03:43:21,Biden,Democrat,kyle,Rockford,VOTE FOR BERNIE PLEASE. FUCK JOE BIDEN AND THE DNC,-3.196276897550438,"['vote', 'fuck', 'dnc']",3,42.2598,-89.0641
1248431803301376002,2020-04-10 02:05:11,Biden,Democrat,David Carter,Chicago,"If #Biden doesn’t pick Kamala #Harris or another WOC as his VP, South Carolina’s Jim Clybourn is gonna be super pis… https://t.co/ikTkRRfCwR",-1.0352243160386392,"['pick', 'kamala', 'harris', 'woc', 'vp', 'south', 'carolina', 'jim', 'clybourn', 'gonna', 'super', 'pis']",0,41.8373,-87.6862
1248431125111816195,2020-04-10 02:02:29,Biden,Democrat,Bran Eveland Cron,Champaign,"Don't come to me and defend Joe Biden.

Do this instead: fuck right off.",-2.7392161283163654,"['defend', 'fuck']",8,40.1144,-88.2735
